timestamp,columna,metodo,valor,limite_inferior,limite_superior,anomaly_detected
2022-10-20 00:00:00,oficina 6,percentile,1.4329,0.29437857142857143,2.0237896,0
2022-10-20 00:00:00,oficina 6,mean_std,1.4329,0.0,3.889761075114075,0
2022-10-20 00:00:00,oficina 6,iqr,1.4329,0.0,3.2842320000000003,0
2022-10-20 00:00:00,oficina 6,mad,1.4329,0.11973571428571457,2.6758899999999994,0
2022-10-20 00:15:00,oficina 6,percentile,1.42656,0.33934285714285717,2.0321028,0
2022-10-20 00:15:00,oficina 6,mean_std,1.42656,0.0,3.85692547673024,0
2022-10-20 00:15:00,oficina 6,iqr,1.42656,0.0,3.3277999999999994,0
2022-10-20 00:15:00,oficina 6,mad,1.42656,0.2560642857142856,2.57719,0
2022-10-20 00:30:00,oficina 6,percentile,0.55802,0.2976357142857143,2.0937699999999997,0
2022-10-20 00:30:00,oficina 6,mean_std,0.55802,0.0,3.919503221751667,0
2022-10-20 00:30:00,oficina 6,iqr,0.55802,0.0,3.4656160000000003,0
2022-10-20 00:30:00,oficina 6,mad,0.55802,0.2717500000000002,2.7248619999999995,0
2022-10-20 00:45:00,oficina 6,percentile,1.48614,0.29816428571428577,2.1787528000000003,0
2022-10-20 00:45:00,oficina 6,mean_std,1.48614,0.0,4.1132246218457285,0
2022-10-20 00:45:00,oficina 6,iqr,1.48614,0.0,3.871217000000001,0
2022-10-20 00:45:00,oficina 6,mad,1.48614,0.0,2.951284,0
2022-10-20 01:00:00,oficina 6,percentile,1.48028,0.2963071428571429,2.0480319999999996,0
2022-10-20 01:00:00,oficina 6,mean_std,1.48028,0.0,4.103478430481076,0
2022-10-20 01:00:00,oficina 6,iqr,1.48028,0.0,3.8324090000000006,0
2022-10-20 01:00:00,oficina 6,mad,1.48028,0.14250000000000018,2.8204679999999995,0
2022-10-20 01:15:00,oficina 6,percentile,1.10941,0.37297142857142856,2.0592488,0
2022-10-20 01:15:00,oficina 6,mean_std,1.10941,0.0,3.828983589322709,0
2022-10-20 01:15:00,oficina 6,iqr,1.10941,0.0,3.4788529999999995,0
2022-10-20 01:15:00,oficina 6,mad,1.10941,0.5067642857142853,2.5738860000000003,0
2022-10-20 01:30:00,oficina 6,percentile,1.45023,0.29676428571428576,2.0451788,0
2022-10-20 01:30:00,oficina 6,mean_std,1.45023,0.0,3.9727918202125387,0
2022-10-20 01:30:00,oficina 6,iqr,1.45023,0.0,3.6525790000000007,0
2022-10-20 01:30:00,oficina 6,mad,1.45023,0.0,2.9758119999999995,0
2022-10-20 01:45:00,oficina 6,percentile,1.11105,0.31139285714285714,2.1775656000000003,0
2022-10-20 01:45:00,oficina 6,mean_std,1.11105,0.0,4.069247450540153,0
2022-10-20 01:45:00,oficina 6,iqr,1.11105,0.0,3.537044,0
2022-10-20 01:45:00,oficina 6,mad,1.11105,0.5329999999999998,2.52896,0
2022-10-20 02:00:00,oficina 6,percentile,1.48456,0.2988571428571429,2.06388,0
2022-10-20 02:00:00,oficina 6,mean_std,1.48456,0.0,3.8124587359768927,0
2022-10-20 02:00:00,oficina 6,iqr,1.48456,0.0,3.7854669999999992,0
2022-10-20 02:00:00,oficina 6,mad,1.48456,0.0,2.5680480000000006,0
2022-10-20 02:15:00,oficina 6,percentile,1.48541,0.2995357142857143,2.0713168,0
2022-10-20 02:15:00,oficina 6,mean_std,1.48541,0.0,4.185658306175166,0
2022-10-20 02:15:00,oficina 6,iqr,1.48541,0.0,3.999212,0
2022-10-20 02:15:00,oficina 6,mad,1.48541,0.49707857142857165,2.610426,0
2022-10-20 02:30:00,oficina 6,percentile,0.5761499999999999,0.3229428571428572,2.0824496,0
2022-10-20 02:30:00,oficina 6,mean_std,0.5761499999999999,0.0,4.1916597277346614,0
2022-10-20 02:30:00,oficina 6,iqr,0.5761499999999999,0.0,3.8235049999999995,0
2022-10-20 02:30:00,oficina 6,mad,0.5761499999999999,0.6912500000000005,2.2836379999999994,1
2022-10-20 02:45:00,oficina 6,percentile,0.7883,0.34990000000000004,2.0750911999999997,0
2022-10-20 02:45:00,oficina 6,mean_std,0.7883,0.0,3.9287540042807283,0
2022-10-20 02:45:00,oficina 6,iqr,0.7883,0.0,3.7457629999999997,0
2022-10-20 02:45:00,oficina 6,mad,0.7883,0.0,2.8323400000000003,0
2022-10-20 03:00:00,oficina 6,percentile,1.47576,0.2957642857142857,2.2012788,0
2022-10-20 03:00:00,oficina 6,mean_std,1.47576,0.0,4.345223839844996,0
2022-10-20 03:00:00,oficina 6,iqr,1.47576,0.0,3.911978,0
2022-10-20 03:00:00,oficina 6,mad,1.47576,0.55455,2.5377659999999995,0
2022-10-20 03:15:00,oficina 6,percentile,0.59292,0.30112857142857147,2.093658,0
2022-10-20 03:15:00,oficina 6,mean_std,0.59292,0.0,3.9621175008566873,0
2022-10-20 03:15:00,oficina 6,iqr,0.59292,0.0,3.7169649999999996,0
2022-10-20 03:15:00,oficina 6,mad,0.59292,0.0,2.8217839999999996,0
2022-10-20 03:30:00,oficina 6,percentile,0.82492,0.2996214285714286,2.0908776,0
2022-10-20 03:30:00,oficina 6,mean_std,0.82492,0.0,4.03647801300223,0
2022-10-20 03:30:00,oficina 6,iqr,0.82492,0.0,3.6945859999999993,0
2022-10-20 03:30:00,oficina 6,mad,0.82492,0.12802142857142873,2.812333999999999,0
2022-10-20 03:45:00,oficina 6,percentile,1.47048,0.34326428571428574,2.1927108,0
2022-10-20 03:45:00,oficina 6,mean_std,1.47048,0.0,3.9756739501675202,0
2022-10-20 03:45:00,oficina 6,iqr,1.47048,0.0,3.3761979999999996,0
2022-10-20 03:45:00,oficina 6,mad,1.47048,0.6683571428571424,2.2756440000000002,0
2022-10-20 04:00:00,oficina 6,percentile,0.57805,0.29515714285714284,2.0900824,0
2022-10-20 04:00:00,oficina 6,mean_std,0.57805,0.0,4.057093728783901,0
2022-10-20 04:00:00,oficina 6,iqr,0.57805,0.0,3.652201,0
2022-10-20 04:00:00,oficina 6,mad,0.57805,0.06550714285714267,2.812446,0
2022-10-20 04:15:00,oficina 6,percentile,1.17458,0.2957214285714286,2.064384,0
2022-10-20 04:15:00,oficina 6,mean_std,1.17458,0.0,3.945713238659536,0
2022-10-20 04:15:00,oficina 6,iqr,1.17458,0.0,3.815602,0
