timestamp,columna,metodo,valor,limite_inferior,limite_superior,anomaly_detected
2022-10-20 00:00:00,oficina 7,percentile,7.06908,3.435728571428572,12.9981516,0
2022-10-20 00:00:00,oficina 7,mean_std,7.06908,0.0,23.772029932051257,0
2022-10-20 00:00:00,oficina 7,iqr,7.06908,0.0,22.005984,0
2022-10-20 00:00:00,oficina 7,mad,7.06908,3.2332785714285706,7.564466000000002,0
2022-10-20 00:15:00,oficina 7,percentile,7.09598,3.4161071428571432,13.141049599999999,0
2022-10-20 00:15:00,oficina 7,mean_std,7.09598,0.0,23.899195284124083,0
2022-10-20 00:15:00,oficina 7,iqr,7.09598,0.0,22.18853,0
2022-10-20 00:15:00,oficina 7,mad,7.09598,3.1978214285714284,7.654486,0
2022-10-20 00:30:00,oficina 7,percentile,7.03042,3.4228714285714292,13.128093999999999,0
2022-10-20 00:30:00,oficina 7,mean_std,7.03042,0.0,24.18632072567294,0
2022-10-20 00:30:00,oficina 7,iqr,7.03042,0.0,22.244655999999996,0
2022-10-20 00:30:00,oficina 7,mad,7.03042,3.1503428571428578,7.83048,0
2022-10-20 00:45:00,oficina 7,percentile,7.24725,3.436164285714286,13.286103599999999,0
2022-10-20 00:45:00,oficina 7,mean_std,7.24725,0.0,24.360556724586125,0
2022-10-20 00:45:00,oficina 7,iqr,7.24725,0.0,22.719003999999998,0
2022-10-20 00:45:00,oficina 7,mad,7.24725,3.176592857142857,7.752402,0
2022-10-20 01:00:00,oficina 7,percentile,7.25692,3.4171428571428573,13.3478884,0
2022-10-20 01:00:00,oficina 7,mean_std,7.25692,0.0,24.943978154989278,0
2022-10-20 01:00:00,oficina 7,iqr,7.25692,0.0,22.654065000000003,0
2022-10-20 01:00:00,oficina 7,mad,7.25692,3.167478571428571,7.7352940000000014,0
2022-10-20 01:15:00,oficina 7,percentile,21.62136,3.411335714285715,13.288091599999998,1
2022-10-20 01:15:00,oficina 7,mean_std,21.62136,0.0,24.544296202199053,0
2022-10-20 01:15:00,oficina 7,iqr,21.62136,0.0,22.784447,0
2022-10-20 01:15:00,oficina 7,mad,21.62136,3.3370785714285702,7.316330000000004,1
2022-10-20 01:30:00,oficina 7,percentile,7.21393,1.8449500000000003,13.175968399999999,0
2022-10-20 01:30:00,oficina 7,mean_std,7.21393,0.0,24.510320616543634,0
2022-10-20 01:30:00,oficina 7,iqr,7.21393,0.0,22.569112999999994,0
2022-10-20 01:30:00,oficina 7,mad,7.21393,2.434028571428569,9.052428000000004,0
2022-10-20 01:45:00,oficina 7,percentile,4.98864,1.8190714285714287,12.944469999999999,0
2022-10-20 01:45:00,oficina 7,mean_std,4.98864,0.0,24.764210032334077,0
2022-10-20 01:45:00,oficina 7,iqr,4.98864,0.0,26.850873,0
2022-10-20 01:45:00,oficina 7,mad,4.98864,0.0,16.035697999999996,0
2022-10-20 02:00:00,oficina 7,percentile,4.94121,1.8086214285714288,12.141021200000004,0
2022-10-20 02:00:00,oficina 7,mean_std,4.94121,0.0,19.882236513389124,0
2022-10-20 02:00:00,oficina 7,iqr,4.94121,0.0,19.852594999999997,0
2022-10-20 02:00:00,oficina 7,mad,4.94121,1.7103285714285716,4.002488,1
2022-10-20 02:15:00,oficina 7,percentile,4.90365,1.823364285714286,8.840459600000004,0
2022-10-20 02:15:00,oficina 7,mean_std,4.90365,0.0,13.934922407465535,0
