timestamp,columna,metodo,valor,limite_inferior,limite_superior,anomaly_detected
2022-10-20 00:00:00,oficina 4,percentile,0.19849,0.13095,0.7811272000000007,0
2022-10-20 00:00:00,oficina 4,mean_std,0.19849,0.0,0.8972704582757814,0
2022-10-20 00:00:00,oficina 4,iqr,0.19849,0.05133214285714294,0.5429549999999997,0
2022-10-20 00:00:00,oficina 4,mad,0.19849,0.12242142857142858,0.3074819999999999,0
2022-10-20 00:15:00,oficina 4,percentile,0.19905,0.13140714285714286,2.0417096000000035,0
2022-10-20 00:15:00,oficina 4,mean_std,0.19905,0.0,2.5696701045449677,0
2022-10-20 00:15:00,oficina 4,iqr,0.19905,0.04459999999999982,0.5706960000000001,0
2022-10-20 00:15:00,oficina 4,mad,0.19905,0.13002857142857144,0.294252,0
2022-10-20 00:30:00,oficina 4,percentile,2.15752,0.13,0.36527400000000004,1
2022-10-20 00:30:00,oficina 4,mean_std,2.15752,0.04844928470309946,0.4964151092989982,1
2022-10-20 00:30:00,oficina 4,iqr,2.15752,0.062875,0.505547,1
2022-10-20 00:30:00,oficina 4,mad,2.15752,0.11474285714285694,0.3301480000000004,1
2022-10-20 00:45:00,oficina 4,percentile,0.20128,0.13167857142857137,0.3651032,0
2022-10-20 00:45:00,oficina 4,mean_std,0.20128,0.05884816874320647,0.46169729658038833,0
2022-10-20 00:45:00,oficina 4,iqr,0.20128,0.0693499999999998,0.4901820000000003,0
2022-10-20 00:45:00,oficina 4,mad,0.20128,0.1298999999999998,0.29710800000000037,0
2022-10-20 01:00:00,oficina 4,percentile,0.25656,0.1283357142857143,0.42981959999999997,0
2022-10-20 01:00:00,oficina 4,mean_std,0.25656,0.045974157227532855,0.48048489573647457,0
2022-10-20 01:00:00,oficina 4,iqr,0.25656,0.07246428571428555,0.47511800000000015,0
2022-10-20 01:00:00,oficina 4,mad,0.25656,0.12816428571428573,0.300594,0
2022-10-20 01:15:00,oficina 4,percentile,0.20578,0.13046428571428573,0.36433039999999994,0
2022-10-20 01:15:00,oficina 4,mean_std,0.20578,0.0588160297748113,0.4670058499340528,0
2022-10-20 01:15:00,oficina 4,iqr,0.20578,0.07078928571428574,0.4911549999999999,0
2022-10-20 01:15:00,oficina 4,mad,0.20578,0.12934285714285718,0.30567599999999995,0
2022-10-20 01:30:00,oficina 4,percentile,0.20137,0.1310214285714286,0.3789716,0
2022-10-20 01:30:00,oficina 4,mean_std,0.20137,0.05145709266139601,0.4836645861885418,0
2022-10-20 01:30:00,oficina 4,iqr,0.20137,0.0659964285714286,0.49228899999999987,0
2022-10-20 01:30:00,oficina 4,mad,0.20137,0.12067857142857143,0.31884999999999997,0
2022-10-20 01:45:00,oficina 4,percentile,0.20287,0.12667142857142857,0.4616192,0
2022-10-20 01:45:00,oficina 4,mean_std,0.20287,0.03137039644812317,0.5135650473519224,0
2022-10-20 01:45:00,oficina 4,iqr,0.20287,0.06862499999999999,0.490049,0
2022-10-20 01:45:00,oficina 4,mad,0.20287,0.12956428571428574,0.30610999999999994,0
2022-10-20 02:00:00,oficina 4,percentile,0.204,0.12772142857142857,1.2987744000000019,0
2022-10-20 02:00:00,oficina 4,mean_std,0.204,0.0,1.610170120957273,0
2022-10-20 02:00:00,oficina 4,iqr,0.204,0.07334642857142853,0.475895,0
2022-10-20 02:00:00,oficina 4,mad,0.204,0.12873571428571426,0.29743,0
2022-10-20 02:15:00,oficina 4,percentile,0.20269,0.13101428571428572,1.2402432000000019,0
2022-10-20 02:15:00,oficina 4,mean_std,0.20269,0.0,1.5112057176823093,0
2022-10-20 02:15:00,oficina 4,iqr,0.20269,0.05508214285714268,0.5412330000000002,0
2022-10-20 02:15:00,oficina 4,mad,0.20269,0.11639285714285715,0.334726,0
2022-10-20 02:30:00,oficina 4,percentile,0.20018,0.12785000000000002,0.39092759999999993,0
2022-10-20 02:30:00,oficina 4,mean_std,0.20018,0.05331693129373477,0.4667602780789139,0
2022-10-20 02:30:00,oficina 4,iqr,0.20018,0.06280714285714288,0.5005419999999999,0
2022-10-20 02:30:00,oficina 4,mad,0.20018,0.12730714285714287,0.298494,0
2022-10-20 02:45:00,oficina 4,percentile,0.25853,0.1317357142857143,2.025884000000004,0
2022-10-20 02:45:00,oficina 4,mean_std,0.25853,0.0,2.5657437142987747,0
2022-10-20 02:45:00,oficina 4,iqr,0.25853,0.060796428571428585,0.514353,0
2022-10-20 02:45:00,oficina 4,mad,0.25853,0.12665714285714286,0.30368799999999996,0
2022-10-20 03:00:00,oficina 4,percentile,0.20414,0.1294357142857143,1.8996684000000035,0
2022-10-20 03:00:00,oficina 4,mean_std,0.20414,0.0,2.41222703301609,0
2022-10-20 03:00:00,oficina 4,iqr,0.20414,0.06489642857142856,0.49651700000000004,0
2022-10-20 03:00:00,oficina 4,mad,0.20414,0.12809285714285717,0.298606,0
2022-10-20 03:15:00,oficina 4,percentile,0.20179,0.13394285714285714,0.3910256,0
2022-10-20 03:15:00,oficina 4,mean_std,0.20179,0.05586594398437036,0.4757928961320974,0
2022-10-20 03:15:00,oficina 4,iqr,0.20179,0.07255714285714289,0.4880679999999999,0
2022-10-20 03:15:00,oficina 4,mad,0.20179,0.13206428571428575,0.2979059999999999,0
2022-10-20 03:30:00,oficina 4,percentile,0.2001,0.13222142857142857,1.8723908000000031,0
2022-10-20 03:30:00,oficina 4,mean_std,0.2001,0.0,2.3177988499369193,0
