timestamp,columna,metodo,valor,limite_inferior,limite_superior,anomaly_detected
2022-10-20 00:00:00,oficina 5,percentile,2.3435900000000003,0.007585714285714286,3.3755455999999997,0
2022-10-20 00:00:00,oficina 5,mean_std,2.3435900000000003,0.0,9.96253751389349,0
2022-10-20 00:00:00,oficina 5,iqr,2.3435900000000003,0.0,8.394756999999998,0
2022-10-20 00:00:00,oficina 5,mad,2.3435900000000003,1.3610642857142863,3.720793999999999,0
2022-10-20 00:15:00,oficina 5,percentile,2.33427,0.007507142857142858,3.3762512,0
2022-10-20 00:15:00,oficina 5,mean_std,2.33427,0.0,9.970977021696994,0
2022-10-20 00:15:00,oficina 5,iqr,2.33427,0.0,8.38796,0
2022-10-20 00:15:00,oficina 5,mad,2.33427,1.3445785714285703,3.7457700000000016,0
2022-10-20 00:30:00,oficina 5,percentile,2.3204,0.007385714285714286,3.3902819999999996,0
2022-10-20 00:30:00,oficina 5,mean_std,2.3204,0.0,10.028121473404651,0
2022-10-20 00:30:00,oficina 5,iqr,2.3204,0.0,8.272046999999999,0
2022-10-20 00:30:00,oficina 5,mad,2.3204,1.3812071428571433,3.718358,0
2022-10-20 00:45:00,oficina 5,percentile,2.40682,0.007371428571428571,3.3911332,0
2022-10-20 00:45:00,oficina 5,mean_std,2.40682,0.0,10.072449489391001,0
2022-10-20 00:45:00,oficina 5,iqr,2.40682,0.0,8.342872999999999,0
2022-10-20 00:45:00,oficina 5,mad,2.40682,1.3938214285714288,3.720402,0
2022-10-20 01:00:00,oficina 5,percentile,2.41299,0.007771428571428572,3.3888847999999996,0
2022-10-20 01:00:00,oficina 5,mean_std,2.41299,0.0,10.06891696626281,0
2022-10-20 01:00:00,oficina 5,iqr,2.41299,0.0,8.326808,0
2022-10-20 01:00:00,oficina 5,mad,2.41299,1.4294142857142862,3.653243999999999,0
2022-10-20 01:15:00,oficina 5,percentile,2.38943,0.007621428571428572,3.3582584,0
2022-10-20 01:15:00,oficina 5,mean_std,2.38943,0.0,10.083457410409933,0
2022-10-20 01:15:00,oficina 5,iqr,2.38943,0.0,8.34435,0
2022-10-20 01:15:00,oficina 5,mad,2.38943,1.4419000000000002,3.6198399999999995,0
2022-10-20 01:30:00,oficina 5,percentile,2.39314,0.007007142857142857,3.3639872,0
2022-10-20 01:30:00,oficina 5,mean_std,2.39314,0.0,10.07923062465554,0
2022-10-20 01:30:00,oficina 5,iqr,2.39314,0.0,8.349186999999999,0
2022-10-20 01:30:00,oficina 5,mad,2.39314,1.4548285714285702,3.6128400000000016,0
2022-10-20 01:45:00,oficina 5,percentile,2.4084,0.007485714285714286,3.3619600000000003,0
2022-10-20 01:45:00,oficina 5,mean_std,2.4084,0.0,10.07592700656912,0
2022-10-20 01:45:00,oficina 5,iqr,2.4084,0.0,8.375689,0
2022-10-20 01:45:00,oficina 5,mad,2.4084,1.3996928571428577,3.6679019999999993,0
2022-10-20 02:00:00,oficina 5,percentile,2.38802,0.00715,3.37694,0
2022-10-20 02:00:00,oficina 5,mean_std,2.38802,0.0,10.106140387871237,0
